Shinydex,Shiny Formdex,Location pick,Location,ID,Pokemon,,#,Origin pick,Origin,Method,Streak,Ability,Nature,IVs,Ball pick,Ball,Gender,OT,OT ID,Origin mark pick,Origin Mark,Alpha / Gigantamax / Tera Type,Marks,Ribbons,,,Notes
FALSE,FALSE,No,No,836,,Boltund,0836,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,837,,Rolycoly,0837,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,838,,Carkol,0838,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,839,,Coalossal,0839,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,840,,Applin,0840,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,841,,Flapple,0841,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,842,,Appletun,0842,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,843,,Silicobra,0843,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,844,,Sandaconda,0844,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,845,,Cramorant,0845,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,846,,Arrokuda,0846,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,847,,Barraskewda,0847,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,848,,Toxel,0848,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,849_a,,Amped Toxtricity,0849,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,849_l,,Low Key Toxtricity,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,850,,Sizzlipede,0850,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,851,,Centiskorch,0851,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,852,,Clobbopus,0852,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,853,,Grapploct,0853,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,854_p,,Phony Sinistea,0854,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,854_a,,Antique Sinistea,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,855_p,,Phony Polteageist,0855,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,855_a,,Antique Polteageist,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,856,,Hatenna,0856,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,857,,Hattrem,0857,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,858,,Hatterene,0858,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,859,,Impidimp,0859,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,860,,Morgrem,0860,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,861,,Grimmsnarl,0861,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,862,,Obstagoon,0862,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,863,,Perrserker,0863,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,864,,Cursola,0864,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,865,,Sirfetch'd,0865,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,866,,Mr. Rime,0866,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,867,,Runerigus,0867,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,868,,Milcery,0868,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,869_sv,,Strawberry Vanilla Cream Alcremie,0869,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,869_bv,,Berry Vanilla Cream Alcremie,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,869_lv,,Love Vanilla Cream Alcremie,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,869_cv,,Clover Vanilla Cream Alcremie,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,869_fv,,Flower Vanilla Cream Alcremie,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,869_stv,,Star Vanilla Cream Alcremie,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,869_rv,,Ribbon Vanilla Cream Alcremie,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,870,,Falinks,0870,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,871,,Pincurchin,0871,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,872,,Snom,0872,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,873,,Frosmoth,0873,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,874,,Stonjourner,0874,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,875,,Eiscue,0875,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,876_m,,Indeedee ♂,0876,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,876_f,,Indeedee ♀,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,877,,Morpeko,0877,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,878,,Cufant,0878,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,879,,Copperajah,0879,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,880,,Dracozolt,0880,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,881,,Arctozolt,0881,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,882,,Dracovish,0882,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,883,,Arctovish,0883,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,884,,Duraludon,0884,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,885,,Dreepy,0885,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,886,,Drakloak,0886,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,887,,Dragapult,0887,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,888,,Zacian,0888,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,889,,Zamazenta,0889,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,890,,Eternatus,0890,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,891,,Kubfu,0891,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,892_s,,Single Strike Style Urshifu,0892,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,892_r,,Rapid Strike Style Urshifu,,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,893,,Zarude,0893,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,894,,Regieleki,0894,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,895,,Regidrago,0895,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,896,,Glastrier,0896,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,897,,Spectrier,0897,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,898,,Calyrex,0898,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,899,,Wyrdeer,0899,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,900,,Kleavor,0900,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,901,,Ursaluna,0901,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,901,,Bloodmoon Ursaluna,0901,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,902_m,,Basculegion ♂,0902,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,902_f,,Basculegion ♀,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,903,,Sneasler,0903,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,904,,Overqwil,0904,None,,,,,None,,None,,,,,None,,,,,,,
,,No,No,905_i,,Incarnate Forme Enamorus,0905,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,905_t,,Therian Forme Enamorus,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,906,,Sprigatito,0906,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,907,,Floragato,0907,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,908,,Meowscarada,0908,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,909,,Fuecoco,0909,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,910,,Crocalor,0910,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,911,,Skeledirge,0911,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,912,,Quaxly,0912,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,913,,Quaxwell,0913,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,914,,Quaquaval,0914,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,915,,Lechonk,0915,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,916_m,,Oinkologne ♂,0916,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,916_f,,Oinkologne ♀,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,917,,Tarountula,0917,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,918,,Spidops,0918,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,919,,Nymble,0919,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,920,,Lokix,0920,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,921,,Pawmi,0921,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,922,,Pawmo,0922,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,923,,Pawmot,0923,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,924,,Tandemaus,0924,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,925_3,,Family of Three Maushold,0925,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,925_4,,Family of Four Maushold,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,926,,Fidough,0926,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,927,,Dachsbun,0927,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,928,,Smoliv,0928,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,929,,Dolliv,0929,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,930,,Arboliva,0930,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,931_g,,Green Squawkabilly,0931,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,931_b,,Blue Squawkabilly,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,931_y,,Yellow Squawkabilly,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,931_w,,White Squawkabilly,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,932,,Nacli,0932,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,933,,Naclstack,0933,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,934,,Garganacl,0934,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,935,,Charcadet,0935,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,936,,Armarouge,0936,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,937,,Ceruledge,0937,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,938,,Tadbulb,0938,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,939,,Bellibolt,0939,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,940,,Wattrel,0940,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,941,,Kilowattrel,0941,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,942,,Maschiff,0942,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,943,,Mabosstiff,0943,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,944,,Shroodle,0944,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,945,,Grafaiai,0945,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,946,,Bramblin,0946,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,947,,Brambleghast,0947,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,948,,Toedscool,0948,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,949,,Toedscruel,0949,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,950,,Klawf,0950,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,951,,Capsakid,0951,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,952,,Scovillain,0952,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,953,,Rellor,0953,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,954,,Rabsca,0954,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,955,,Flittle,0955,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,956,,Espathra,0956,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,957,,Tinkatink,0957,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,958,,Tinkatuff,0958,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,959,,Tinkaton,0959,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,960,,Wiglett,0960,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,961,,Wugtrio,0961,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,962,,Bombirdier,0962,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,963,,Finizen,0963,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,964,,Palafin,0964,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,965,,Varoom,0965,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,966,,Revavroom,0966,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,967,,Cyclizar,0967,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,968,,Orthworm,0968,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,969,,Glimmet,0969,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,970,,Glimmora,0970,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,971,,Greavard,0971,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,972,,Houndstone,0972,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,973,,Flamigo,0973,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,974,,Cetoddle,0974,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,975,,Cetitan,0975,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,976,,Veluza,0976,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,977,,Dondozo,0977,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,978_c,,Curly Tatsugiri,0978,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,978_s,,Stretch Tatsugiri,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,978_d,,Droopy Tatsugiri,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,979,,Annihilape,0979,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,980,,Clodsire,0980,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,981,,Farigiraf,0981,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,982_2,,Two Segment Dudunsparce,0982,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,982_3,,Three Segment Dudunsparce,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,983,,Kingambit,0983,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,984,,Great Tusk,0984,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,985,,Scream Tail,0985,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,986,,Brute Bonnet,0986,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,987,,Flutter Mane,0987,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,988,,Slither Wing,0988,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,989,,Sandy Shocks,0989,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,990,,Iron Treads,0990,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,991,,Iron Bundle,0991,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,992,,Iron Hands,0992,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,993,,Iron Jugulis,0993,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,994,,Iron Moth,0994,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,995,,Iron Thorns,0995,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,996,,Frigibax,0996,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,997,,Arctibax,0997,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,998,,Baxcalibur,0998,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,999,,Gimmighoul,0999,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1000,,Gholdengo,1000,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1001,,Wo-Chien,1001,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1002,,Chien-Pao,1002,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1003,,Ting-Lu,1003,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1004,,Chi-Yu,1004,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1005,,Roaring Moon,1005,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1006,,Iron Valiant,1006,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1007,,Koraidon,1007,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1008,,Miraidon,1008,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1009,,Walking Wake,1009,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1010,,Iron Leaves,1010,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1011,,Dipplin,1011,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1012,,Counterfeit Poltchageist,1012,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1012,,Masterpiece Poltchageist,1013,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1013,,Counterfeit Sinistcha,1013,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1013,,Masterpiece Sinistcha,1013,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1014,,Okidogi,1014,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1015,,Munkidori,1015,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1016,,Fezandipiti,1016,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1017,,Ogerpon,1017,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1018,,Archaludon,1018,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,1019,,Hydrapple,1019,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1020,,Gouging Fire,1020,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1021,,Raging Bolt,1021,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1022,,Iron Boulder,1022,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1023,,Iron Crown,1023,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1024,,Terapagos,1024,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,1025,,Pecharunt,1025,None,,,,,None,,None,,,,,None,,,,,,,
